log_id,timestamp,cmdb_id,log_name,value
_yGHq38B8vQa58bZX9AC,1647850247,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ACGHq38B8vQa58bZX9EC,1647850246,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
ByGHq38B8vQa58bZX9EC,1647850246,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
CSGHq38B8vQa58bZX9EC,1647850246,cartservice-2,log_cartservice-service_application,     Request finished in 0.5698ms 200 application/grpc
DCGHq38B8vQa58bZX9EC,1647850248,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
DiGHq38B8vQa58bZX9EC,1647850248,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
DyGHq38B8vQa58bZX9EC,1647850247,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ECGHq38B8vQa58bZX9EC,1647850247,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
ESGHq38B8vQa58bZX9EC,1647850248,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
EiGHq38B8vQa58bZX9EC,1647850247,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=19df00fe-f8ac-42ae-8397-6f6f15b32a26
FCGHq38B8vQa58bZX9EC,1647850247,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
FiGHq38B8vQa58bZX9EC,1647850247,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
GCGHq38B8vQa58bZX9EC,1647850247,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
ICGHq38B8vQa58bZX9EC,1647850248,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
ISGHq38B8vQa58bZX9Ee,1647850248,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
IiGHq38B8vQa58bZX9Ee,1647850248,cartservice-2,log_cartservice-service_application,     Request finished in 0.6357ms 200 application/grpc
IyGHq38B8vQa58bZX9Ee,1647850248,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
JCGHq38B8vQa58bZX9Ee,1647850248,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
JiGHq38B8vQa58bZX9Ee,1647850248,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
KCGHq38B8vQa58bZX9Ee,1647850248,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
KSGHq38B8vQa58bZX9Ee,1647850248,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
KyGHq38B8vQa58bZX9Ee,1647850249,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
LSGHq38B8vQa58bZX9Ee,1647850249,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
LiGHq38B8vQa58bZX9Ee,1647850249,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
LyGHq38B8vQa58bZX9Ee,1647850249,frontend-0,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
MSGHq38B8vQa58bZX9Ee,1647850248,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['6E92ZMYYFZ', '66VCHSJNUP', '0PUK6V6EV0', 'LS4PSXUNUM', '1YMWWN1N4O']"
MiGHq38B8vQa58bZX9Ee,1647850248,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '0PUK6V6EV0', 'L9ECAV7KIM', 'LS4PSXUNUM', '2ZYFJ3GM2N']"
MyGHq38B8vQa58bZX9Ee,1647850248,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', 'L9ECAV7KIM', '0PUK6V6EV0', '1YMWWN1N4O', '2ZYFJ3GM2N']"
NCGHq38B8vQa58bZX9Ee,1647850249,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '2ZYFJ3GM2N', 'L9ECAV7KIM', 'LS4PSXUNUM', '66VCHSJNUP']"
NSGHq38B8vQa58bZX9Ee,1647850248,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
NiGHq38B8vQa58bZX9Ee,1647850248,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
NyGHq38B8vQa58bZX9Ee,1647850248,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
OSGHq38B8vQa58bZX9Ee,1647850248,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
PSGHq38B8vQa58bZX9Ee,1647850248,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
QCGHq38B8vQa58bZX9Ee,1647850248,cartservice-1,log_cartservice-service_application,     Request finished in 0.6646ms 200 application/grpc
QSGHq38B8vQa58bZX9Ee,1647850249,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
QyGHq38B8vQa58bZX9Ee,1647850249,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
RCGHq38B8vQa58bZX9Ee,1647850249,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
SCGHq38B8vQa58bZX9Ee,1647850249,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
SSGHq38B8vQa58bZX9Ee,1647850249,cartservice-1,log_cartservice-service_application,     Request finished in 0.6032ms 200 application/grpc
SiGHq38B8vQa58bZX9Ee,1647850248,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
TSGHq38B8vQa58bZX9Ee,1647850249,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
TyGHq38B8vQa58bZX9Ee,1647850249,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
UiGHq38B8vQa58bZX9Ee,1647850249,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
UyGHq38B8vQa58bZX9Eu,1647850249,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
VCGHq38B8vQa58bZX9Eu,1647850249,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
VSGHq38B8vQa58bZX9Eu,1647850249,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
VyGHq38B8vQa58bZX9Eu,1647850249,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
WyGHq38B8vQa58bZX9Eu,1647850249,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
giGHq38B8vQa58bZdtVk,1647850253,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
hiGHq38B8vQa58bZdtVk,1647850253,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
iCGHq38B8vQa58bZdtVk,1647850253,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
iyGHq38B8vQa58bZdtVk,1647850254,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
jCGHq38B8vQa58bZdtVk,1647850254,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
jSGHq38B8vQa58bZdtVk,1647850254,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
jiGHq38B8vQa58bZdtVk,1647850251,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
jyGHq38B8vQa58bZdtVk,1647850251,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
kSGHq38B8vQa58bZdtVk,1647850253,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
kiGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
kyGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
lSGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
lyGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
mCGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
mSGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
nSGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
nyGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=1f436b89-eede-4124-a677-98cb8499e8b3
oSGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
oiGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
pSGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
pyGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
qSGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
qyGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
rCGHq38B8vQa58bZdtVk,1647850253,cartservice-0,log_cartservice-service_application,     Request finished in 0.8886ms 200 application/grpc
rSGHq38B8vQa58bZdtVk,1647850254,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
riGHq38B8vQa58bZdtVk,1647850254,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
sSGHq38B8vQa58bZdtVk,1647850254,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=d1c05909-108a-4add-8e51-cd4cb610695b
FyGHq38B8vQa58bZdtaR,1647850254,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
GSGHq38B8vQa58bZdtaR,1647850254,cartservice-0,log_cartservice-service_application,     Request finished in 0.5676ms 200 application/grpc
GiGHq38B8vQa58bZdtaR,1647850254,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '6E92ZMYYFZ', 'LS4PSXUNUM', '0PUK6V6EV0', '66VCHSJNUP']"
GyGHq38B8vQa58bZdtaR,1647850254,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '9SIQT8TOJO', '2ZYFJ3GM2N', 'OLJCESPC7Z', '0PUK6V6EV0']"
ISGHq38B8vQa58bZdtaR,1647850254,frontend-1,log_frontend-service_application,"severity: info, message: home"
IiGHq38B8vQa58bZdtaR,1647850254,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
JCGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,EVERE: Exception while executing runnable io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed@5bfbd784
JSGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
JiGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at hipstershop.AdService.getAdsByCategory(AdService.java:186)
JyGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at hipstershop.AdService.access$400(AdService.java:64)
KCGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
LCGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:23)
LiGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at io.grpc.Contexts$ContextualizedServerCallListener.onHalfClose(Contexts.java:86)
MCGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
MSGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at io.grpc.internal.ContextRunnable.run(ContextRunnable.java:37)
MiGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at io.grpc.internal.SerializingExecutor.run(SerializingExecutor.java:123)
MyGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
NiGHq38B8vQa58bZdtaR,1647850253,adservice-0,log_adservice-service_application,
OSGHq38B8vQa58bZdtaR,1647850254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
OiGHq38B8vQa58bZdtaR,1647850254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
OyGHq38B8vQa58bZdtaR,1647850254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
PSGHq38B8vQa58bZdtaR,1647850254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
PiGHq38B8vQa58bZdtaR,1647850254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
PyGHq38B8vQa58bZdtaR,1647850254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
QCGHq38B8vQa58bZdtaR,1647850254,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
QSGHq38B8vQa58bZdtaR,1647850254,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
QiGHq38B8vQa58bZdtaR,1647850254,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
SCGHq38B8vQa58bZdtaR,1647850254,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
eyGHq38B8vQa58bZdtah,1647850254,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
